xYear,State,County,Zip,rundatetime,Rx_count_Pat,Rx_count_Pph,Rx_count_Dis,Pat_count,PillCount_Total_Pph,PillCount_Total_Dis,PillCount_Total_Pat,RxCount_Total_Pat,PillCount_Mean_Pat,PatCount_OpBenzo_Pat,MoEquiv_Total_Pph,Schedule2_Rx_Total_Pph,Schedule234Multi_Pat_Total_Pat,PillCount_Schedule234_Rx_Pph,RxCount_Schedule234_Rx_Pph,PillMean_Schedule234_Rx_Pph,PillCount_Schedule2_Rx_Pph,RxCount_Schedule2_Rx_Pph,PillMean_Schedule2_Rx_Pph,RegCount_Pph,RegCount_Dis,PatCount_MultiDisp,PatCount_MultiRxer,InqCount_Pph,InqCount_Dis,PphCount_RxBenzoOpioid,PatCount_Rx90MME,PatCount_Rx40Methadone,Population,Rx Count Pph per 100000,,PatCount_OpBenzo_Pat,RxCount_Schedule234_Rx_Pph,PatCount_MultiDisp,PatCount_MultiRxer
2020,CA,Los Angeles,91383,04APR2021:07:37:11,1,0,0,1,0,0,8,1,8,0,,0,0,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91384,04APR2021:08:30:51,10161,955,5926,3006,56185,387332,629000,9859,63.8,47,40450,900,93,5255,91,57.7,55401,952,58.2,11,0,0,333,62,,1,21,0,"29,855",3198.794172,,,,,
2020,CA,Los Angeles,91385,04APR2021:07:37:11,46,0,0,11,0,0,3209,46,69.8,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91386,04APR2021:07:37:11,244,0,0,64,0,0,14683,211,69.6,0,,0,3,0,0,,0,0,,0,0,0,12,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91387,04APR2021:08:30:51,14748,7238,6621,5173,467778.6,425738,853880,14333,59.6,451,291658,5927,173,22263,472,47.2,415411,6576,63.2,43,0,2,530,5328,,18,260,3,"40,328",17947.82781,,,,,
2020,CA,Los Angeles,91390,04APR2021:08:30:51,7359,75,3049,2498,1321,203522,430432,7138,60.3,7,2793,67,107,50,2,25,1876,79,23.7,3,0,0,307,0,,0,1,0,"19,786",379.0558981,,,,,
2020,CA,Los Angeles,91392,04APR2021:07:37:11,193,0,0,63,0,0,11731,191,61.4,0,,0,1,0,0,,0,0,,0,0,0,9,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91393,04APR2021:07:37:11,36,0,0,11,0,0,1596,36,44.3,0,,0,1,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91394,04APR2021:07:37:11,44,0,0,32,0,0,1517,43,35.3,0,,0,0,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91395,04APR2021:07:37:11,44,0,0,13,0,0,3281,42,78.1,0,,0,1,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91396,04APR2021:07:37:11,27,0,0,11,0,0,1854,27,68.7,0,,0,0,0,0,,0,0,,1,0,0,3,54472,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91401,04APR2021:08:30:51,9863,4082,11243,3953,152418,684754,509289,9471,53.8,422,319989,2687,148,17968,498,36.1,139126,3122,44.6,38,0,1,304,4587,,12,273,0,"39,285",10390.73438,,,,,
2020,CA,Los Angeles,91402,04APR2021:08:30:51,11821,39792,34006,5325,1917037,1537113.5,540760,11331,47.7,1901,1589682,27634,109,67106,1523,44.1,1591395,31312,50.8,452,0,1,338,43331,,136,1292,29,"69,817",56994.71475,,,,,
2020,CA,Los Angeles,91403,04APR2021:08:30:51,7040,21583,11434,2858,1160177.5,743126,386198,6768,57.1,1707,1198726,23497,137,162657,2905,56,1424672,25605,55.6,162,0,1,271,18959,,66,1027,29,"23,484",91905.12689,,,,,
2020,CA,Los Angeles,91404,04APR2021:07:37:11,138,0,0,41,0,0,9684,136,71.2,0,,0,2,0,0,,0,0,,0,0,0,3,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91405,04APR2021:08:30:51,13390,30308,11417,5406,1617662,522574,618329,12600,49.1,1845,1616425,22294,146,110042,2054,53.6,1419154,25283,56.1,199,0,1,380,24530,,64,1735,66,"51,145",59258.9696,,,,,
2020,CA,Los Angeles,91406,04APR2021:08:30:51,13779,1460,9822,5143,51029,657402,725456,13227,54.8,134,48597,985,179,14385,331,43.5,52350,1194,43.8,32,0,5,464,1057,,8,55,1,"51,558",2831.762287,,,,,
2020,CA,Los Angeles,91407,04APR2021:07:37:11,29,0,0,12,0,0,1835,29,63.3,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91408,04APR2021:07:37:11,84,0,0,25,0,0,5599,84,66.7,0,,0,3,0,0,,0,0,,0,0,0,3,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91409,04APR2021:07:37:11,119,1,0,54,18,0,7345,118,62.2,0,30,2,0,0,0,,48,2,24,1,0,0,4,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91410,04APR2021:07:37:11,16,0,0,4,0,0,931,16,58.2,0,,0,0,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91411,04APR2021:08:30:51,5953,7629,4030,2313,368334,270698,299519,5721,52.4,590,300812,5304,73,33352,723,46.1,322500,5951,54.2,33,0,0,180,15655,,14,406,4,"24,628",30976.93682,,,,,
2020,CA,Los Angeles,91412,04APR2021:07:37:11,40,0,0,11,0,0,1715,39,44,0,,0,2,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91413,04APR2021:07:37:11,213,0,0,70,0,0,11789,190,62,0,,0,5,0,0,,0,0,,0,0,0,8,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91416,04APR2021:07:37:11,156,0,0,54,0,0,10675,153,69.8,0,40,0,2,0,0,,0,0,,3,0,0,2,10,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91423,04APR2021:08:30:51,9788,3250,9562,3877,128116,636976,499833,9286,53.8,386,178604,11750,207,32310,723,44.7,483939,11581,41.8,78,0,4,360,14555,,16,191,5,"30,991",10486.91556,,,,,
2020,CA,Los Angeles,91426,04APR2021:07:37:11,40,5,0,26,112,0,1392,40,34.8,0,120,0,2,0,0,,0,0,,4,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91436,04APR2021:08:30:51,4746,23348,24346,1965,1169798,1249490,233296,4369,53.4,1779,1137475,27382,104,196866,3221,61.1,1554405,27907,55.7,267,0,0,146,45367,,88,870,27,"14,372",162454.7732,,,,,
2020,CA,Los Angeles,91470,04APR2021:07:37:11,0,0,0,0,0,0,0,0,,0,,0,1,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91482,04APR2021:07:37:11,1,0,0,1,0,0,30,1,30,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91495,04APR2021:07:37:11,1,0,0,1,0,0,16,1,16,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91496,04APR2021:07:37:11,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91499,04APR2021:07:37:11,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91501,04APR2021:08:30:51,4575,853,61,1991,35389,3282,223068,4400,50.7,130,49694,1170,73,12515,218,57.4,70608,1405,50.3,17,0,0,118,1816,,4,79,2,"20,849",4091.323325,,,,,
2020,CA,Los Angeles,91502,04APR2021:08:30:51,3044,6032,6487,1276,234501,372924,141699,2739,51.7,698,339477,4706,59,26355,598,44.1,223152,4384,50.9,40,0,2,63,4212,,14,483,4,"11,371",53047.2254,,,,,
2020,CA,Los Angeles,91503,04APR2021:07:37:11,93,0,0,38,0,0,3986,92,43.3,0,,0,1,0,0,,0,0,,1,0,0,1,23,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91504,04APR2021:08:30:51,5907,3854,3694,2543,197587,216472,308413,5683,54.3,304,184259,2903,94,10588,219,48.3,187329,3175,59,21,0,2,174,1689,,4,221,1,"24,939",15453.70705,,,,,
2020,CA,Los Angeles,91505,04APR2021:08:30:51,9563,30139,26904,3628,1348843,1811327,526133,9223,57,2323,1367093,23704,154,145467,3205,45.4,1300991,26772,48.6,309,0,1,266,103039,,101,1253,29,"30,778",97923.84171,,,,,
2020,CA,Los Angeles,91506,04APR2021:08:30:51,6062,7467,6794,2355,493253,580434,301304,5743,52.5,440,282537,6690,83,31286,559,56,492443,7548,65.2,58,0,2,162,12401,,20,291,6,"18,904",39499.57681,,,,,
2020,CA,Los Angeles,91507,04APR2021:07:37:11,42,0,0,19,0,0,2626,42,62.5,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91508,04APR2021:07:37:11,20,0,0,10,0,0,982,18,54.6,0,,0,2,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91510,04APR2021:07:37:11,203,0,0,72,0,0,8961,178,50.3,0,,0,2,0,0,,0,0,,0,0,0,3,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91521,04APR2021:07:37:11,4,0,0,4,0,0,92,4,23,0,,0,0,0,0,,0,0,,1,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91522,04APR2021:07:37:11,4,0,0,2,0,0,146,4,36.5,0,,0,0,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91523,04APR2021:07:37:11,5,0,0,3,0,0,132,5,26.4,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91526,04APR2021:07:37:11,2,0,0,1,0,0,35,2,17.5,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91601,04APR2021:08:30:51,8235,2224,5487,3580,111751,268293,427831,8034,53.3,113,76128,1516,131,2511,81,31,93492,1779,52.6,36,0,2,308,3487,,11,42,1,"37,180",5981.710597,,,,,
2020,CA,Los Angeles,91602,04APR2021:08:30:51,5097,14803,2785,2137,1280789,418547,278880,4939,56.5,856,1111541,12100,98,142805,2204,64.8,1217681,13546,89.9,37,0,1,172,19016,,16,1067,50,"17,473",84719.28118,,,,,
2020,CA,Los Angeles,91603,04APR2021:07:37:11,50,0,0,30,0,0,1764,50,35.3,0,,0,0,0,0,,0,0,,0,0,0,3,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91604,04APR2021:08:30:51,8988,3001,7733,3662,123246,480424,451141,8606,52.4,227,161836,2939,205,23207,445,52.2,129877,2903,44.7,48,0,2,352,3163,,9,127,6,"29,034",10336.15761,,,,,
2020,CA,Los Angeles,91605,04APR2021:08:30:51,11269,828,1674,4903,19881,114983,531457,10752,49.4,61,28783,678,86,1676.5,73,23,17693,576,30.7,36,0,2,322,1154,,7,28,0,"56,343",1469.57031,,,,,
2020,CA,Los Angeles,91606,04APR2021:08:30:51,11042,4504,6739,4375,240711,343690,575490,10637,54.1,457,286465,2835,125,29227,562,52,181357,3092,58.7,42,0,2,301,791,,19,273,1,"44,958",10018.23925,,,,,
2020,CA,Los Angeles,91607,04APR2021:08:30:51,9776,16817,6252,3464,1316834,526717,526469,9388,56.1,746,943985,14481,154,124202,1854,67,1281391,15789,81.2,59,0,0,309,28469,,13,629,13,"27,927",60217.71046,,,,,
2020,CA,Los Angeles,91608,04APR2021:08:30:51,8,2,0,8,45,0,266,7,38,0,15,0,1,0,0,,45,2,22.5,2,0,0,0,21,,0,0,0,0,#DIV/0!,,,,,
2020,CA,Los Angeles,91609,04APR2021:07:37:11,25,0,0,11,0,0,2461,25,98.4,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91610,04APR2021:07:37:11,49,0,0,27,0,0,2331,49,47.6,0,,0,1,0,0,,0,0,,0,0,0,4,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91611,04APR2021:07:37:11,0,0,0,0,0,0,0,0,,0,,0,0,0,0,,0,0,,1,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91612,04APR2021:07:37:11,1,0,0,1,0,0,8,1,8,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91614,04APR2021:07:37:11,51,0,0,28,0,0,2014,48,42,0,,0,4,0,0,,0,0,,1,0,0,0,10,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91615,04APR2021:07:37:11,24,0,0,21,0,0,625,24,26,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91616,04APR2021:07:37:11,25,0,0,5,0,0,1727,25,69.1,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91617,04APR2021:07:37:11,38,0,0,19,0,0,1767,38,46.5,0,,0,2,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91618,04APR2021:07:37:11,1,0,0,1,0,0,15,1,15,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91701,04APR2021:08:30:51,17073,878,13778,5205,17066,902154,1073125,16088,66.7,37,25903,356,206,2157,51,42.3,7997,391,20.5,21,0,1,584,237,,2,9,0,"38,976",2252.668309,,,,,
2020,CA,Los Angeles,91702,04APR2021:08:30:51,13992,14655,9375,5266,1232466,779873,797156,13401,59.5,385,612909,10523,113,35796,432,82.9,1117359,12866,86.8,35,0,1,444,20758,,9,454,15,"59,705",24545.68294,,,,,
2020,CA,Los Angeles,91706,04APR2021:08:30:51,13827,30537,56587,5530,1113369,4143385,661510,13264,49.9,1282,1112116,22915,121,44266,1273,34.8,979827,24566,39.9,449,0,1,471,26958,,92,1091,5,"76,571",39880.63366,,,,,
2020,CA,San Bernardino,91708,04APR2021:08:30:51,2374,199,0,910,7225,0,138257,2315,59.7,32,9953,132,23,1384,43,32.2,6270,173,36.2,3,0,1,83,149,,0,9,0,"3,369",5906.797269,,,,,
2020,CA,San Bernardino,91709,04APR2021:08:30:51,18785,7892,14152,6718,438490,908564,1120363,18004,62.2,392,293713,5700,173,27415,592,46.3,381636,6442,59.2,98,0,5,584,12353,,19,217,1,"74,796",10551.36638,,,,,
2020,CA,San Bernardino,91710,04APR2021:08:30:51,24705,44180,33637,8213,3008942,2864456,1466546,23585,62.2,1924,1930352,34933,229,177661,3128,56.8,2693099,38027,70.8,208,0,2,758,68248,,77,1645,25,"80,358",54978.96911,,,,,
2020,CA,Los Angeles,91711,04APR2021:08:30:51,11173,11149,7991,3707,660639.5,617451,606836,10341,58.7,792,496897,8493,122,29935,617,48.5,561484,8927,62.9,140,0,3,312,18183,,33,511,8,"35,705",31225.31858,,,,,
2020,CA,Los Angeles,91714,04APR2021:07:37:11,10,0,0,6,0,0,87,5,17.4,0,,0,1,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91715,04APR2021:07:37:11,43,34,0,28,546,0,1513,43,35.2,1,983,20,2,24,2,12,362,26,13.9,1,0,0,5,0,,0,1,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91716,04APR2021:07:37:11,10,0,0,8,0,0,276,7,39.4,0,,0,1,0,0,,0,0,,1,0,0,0,23,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91722,04APR2021:08:30:51,9657,1716,25232,3427,68770,1575408,559169,9161,61,194,72613,2648,80,10736,238,45.1,125740,2700,46.6,25,0,3,338,3575,,7,42,0,"34,409",4987.067337,,,,,
2020,CA,Los Angeles,91723,04APR2021:08:30:51,7550,33165,45859,2238,2672211.5,3237386,446925,7196,62.1,1605,1632205,25031,67,99832,1489,67,2383449,27969,85.2,134,0,1,236,53782,,43,1533,31,"18,275",181477.4282,,,,,
2020,CA,Los Angeles,91724,04APR2021:08:30:51,8489,2203,4635,2856,43359,337752,490893,8171,60.1,407,246875,1538,75,1270,43,29.5,42940,1124,38.2,25,0,1,293,930,,7,487,11,"26,184",8413.534983,,,,,
2020,CA,San Bernardino,91729,04APR2021:07:37:11,545,145,0,185,1769,0,36629,530,69.1,8,2076,29,4,70,6,11.7,402,31,13,0,0,0,10,0,,1,6,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91730,04APR2021:08:30:51,30682,72055,62423,9302,4926397,3784667.5,1646152,27572,59.7,3394,3369692,57802,292,345393,5791,59.6,4286242,59727,71.8,309,0,2,857,109892,,116,3020,81,"66,925",107665.297,,,,,
2020,CA,Los Angeles,91731,04APR2021:08:30:51,4781,4486,5147,1900,227085,357276,231558,4565,50.7,258,156175,2434,45,20206,410,49.3,169671,2837,59.8,81,0,1,148,6877,,15,101,2,"29,591",15160.01487,,,,,
2020,CA,Los Angeles,91732,04APR2021:08:30:51,9730,1603,44741,4102,97175,1036701.5,463681,9305,49.8,84,98622,1133,90,5724,135,42.4,88296,1281,68.9,12,0,1,286,1062,,8,150,1,"61,386",2611.344606,,,,,
2020,CA,Los Angeles,91733,04APR2021:08:30:51,5955,4024,3633,2575,239739,228526,254500,5499,46.3,259,174464,2327,56,30518,488,62.5,175742,2549,68.9,34,0,0,169,1395,,9,139,4,"43,896",9167.122289,,,,,
2020,CA,Los Angeles,91734,04APR2021:07:37:11,64,0,0,36,0,0,2821,62,45.5,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91735,04APR2021:07:37:11,33,71,0,11,2000,0,2591,31,83.6,4,1629,24,0,24,2,12,1046,30,34.9,0,0,0,0,0,,0,3,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91737,04APR2021:08:30:51,8815,1854,4576,2909,53643,262918,558303,8429,66.2,139,47792,1063,118,3746,100,37.5,41732,1198,34.8,36,0,1,315,8246,,5,60,1,"24,740",7493.936944,,,,,
2020,CA,San Bernardino,91739,04APR2021:08:30:51,9905,9886,3252,3814,292848.5,273699,530580,9397,56.5,766,515971,6871,125,9725,323,30.1,257123,7432,34.6,64,0,3,349,5077,,13,674,18,"34,794",28412.94476,,,,,
2020,CA,Los Angeles,91740,04APR2021:08:30:51,10943,5807,9896,3565,256224,689188,588301,10274,57.3,900,290041,7300,102,32974,774,42.6,341721,7193,47.5,75,0,2,377,71840,,24,311,6,"25,356",22901.87727,,,,,
2020,CA,Los Angeles,91741,04APR2021:08:30:51,9594,6042,9858,3217,234079,880338,536154,9087,59,737,206412,8230,99,34284,723,47.4,350742,8586,40.9,68,0,1,337,10526,,27,196,1,"25,824",23396.84015,,,,,
2020,CA,San Bernardino,91743,04APR2021:07:37:11,13,0,0,8,0,0,355,13,27.3,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91744,04APR2021:08:30:51,15109,1662,8944,6412,86462,512936,763223,14546,52.5,145,58085,994,114,6613,106,62.4,72137,1218,59.2,27,0,0,521,1378,,7,36,0,"85,040",1954.374412,,,,,
2020,CA,Los Angeles,91745,04APR2021:08:30:51,10698,3609,50226,4269,196814,2016390,572674,10150,56.4,249,154736,2010,96,12823,263,48.8,159593,2410,66.2,62,0,2,317,1891,,15,107,1,"54,013",6681.72477,,,,,
2020,CA,Los Angeles,91746,04APR2021:08:30:51,5251,631,746,2186,24640,25912,263851,4981,53,50,15661,480,50,1304,39,33.4,24367,572,42.6,20,0,0,188,572,,1,12,0,"30,485",2069.870428,,,,,
2020,CA,Los Angeles,91747,04APR2021:07:37:11,100,0,0,43,0,0,4209,100,42.1,0,,0,0,0,0,,0,0,,0,0,0,8,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91748,04APR2021:08:30:51,7244,5789,5837,2969,411527,437024,380797,6937,54.9,301,374199,3567,64,26284,447,58.8,338084,4067,83.1,72,0,0,190,2642,,21,198,12,"45,406",12749.41638,,,,,
2020,CA,Los Angeles,91749,04APR2021:07:37:11,4,0,294,2,0,19372,221,4,55.3,0,,0,0,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91750,04APR2021:08:30:51,13268,3734,10084,4132,193436,943205,815970,12621,64.7,314,165232,3247,145,16559,347,47.7,189512,3228,58.7,44,0,6,456,6843,,16,175,2,"33,249",11230.41294,,,,,
2020,CA,Riverside,91752,04APR2021:08:30:51,11660,985,8038,3936,52111,617329,705847,11255,62.7,42,22473,570,81,2225,45,49.4,43358,744,58.3,22,0,3,389,8274,,4,19,0,"30,047",3278.197491,,,,,
2020,CA,Los Angeles,91754,04APR2021:08:30:51,4250,7881,18066,2152,319021.5,1000600,186433,3971,46.9,574,233057,6092,47,34520,749,46.1,291654,6754,43.2,173,0,0,127,11551,,36,187,3,"32,742",24070.00183,,,,,
2020,CA,Los Angeles,91755,04APR2021:08:30:51,2832,521,529,1458,11043,59742,125861,2688,46.8,11,12847,190,37,1067,41,26,4972,194,25.6,24,0,1,88,115,,3,3,0,"27,496",1894.821065,,,,,
2020,CA,Los Angeles,91756,04APR2021:07:37:11,24,0,30,10,0,704,1436,24,59.8,0,,0,0,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91758,04APR2021:07:37:11,12,0,0,8,0,0,258,12,21.5,0,,0,1,0,0,,0,0,,0,0,0,1,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91759,04APR2021:08:30:51,327,0,0,65,0,0,23980,315,76.1,0,,0,4,0,0,,0,0,,0,0,1,9,0,,0,0,0,476,0,,,,,
2020,CA,San Bernardino,91761,04APR2021:08:30:51,17091,19460,41499,6070,1105875,2099182,982396,16446,59.7,725,654925,13956,135,33338,810,41.2,988456,16431,60.2,198,0,1,542,16115,,36,851,20,"56,913",34192.53949,,,,,
2020,CA,San Bernardino,91762,04APR2021:08:30:51,16834,2967,9564,5852,170506,608049,954504,15818,60.3,138,108176,2136,142,9957,215,46.3,149708,2463,60.8,54,0,3,525,5853,,5,59,0,"55,857",5311.778291,,,,,
2020,CA,San Bernardino,91763,04APR2021:08:30:51,10653,9281,4776,3702,268679,303683,591587,10080,58.7,813,391206,7566,65,18184,496,36.7,359004,8163,44,51,0,4,289,15025,,31,417,9,"36,375",25514.77663,,,,,
2020,CA,San Bernardino,91764,04APR2021:08:30:51,16586,4189,4560,5420,87496,365847,870739,15678,55.5,409,205658,3398,134,4140,166,24.9,93271,3353,27.8,39,0,1,518,6884,,4,255,7,"54,086",7745.072662,,,,,
2020,CA,Los Angeles,91765,04APR2021:08:30:51,9547,5959,12495,3575,320594,839379,520100,8923,58.3,517,270585,7169,95,27664,571,48.4,440855,7891,55.9,116,0,0,284,20200,,26,271,7,"46,457",12826.91521,,,,,
2020,CA,Los Angeles,91766,04APR2021:08:30:51,13194,2216,6236,5625,84923,385564,657354,12733,51.6,96,79204,1279,112,6170,130,47.5,68863,1434,48,86,0,1,437,2056,,11,77,0,"71,599",3095.015294,,,,,
2020,CA,Los Angeles,91767,04APR2021:08:30:51,15945,48422,16309,5464,2667895,1334804,903052,15220,59.3,2340,2597101,36619,138,183331,2880,63.7,2440931,40051,60.9,274,0,4,445,50896,,92,1986,41,"48,068",100736.4567,,,,,
2020,CA,Los Angeles,91768,04APR2021:08:30:51,9406,2026,4669,3226,82820,223443,486207,8919,54.5,121,56975,1550,74,4222,91,46.4,78662,1776,44.3,24,0,3,231,4174,,5,67,1,"34,537",5866.172511,,,,,
2020,CA,Los Angeles,91769,04APR2021:07:37:11,279,9,1023,75,407,85402,21350,274,77.9,2,427,1,1,0,0,,281,6,46.8,7,0,0,14,252,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91770,04APR2021:08:30:51,8509,4324,5550,3714,195848,333963,383007,8119,47.2,253,131888,2390,93,12461,282,44.2,145428,2945,49.4,65,0,2,256,6467,,16,51,1,"62,097",6963.299354,,,,,
2020,CA,Los Angeles,91771,04APR2021:07:37:11,15,0,0,6,0,0,461,15,30.7,0,,0,1,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91772,04APR2021:07:37:11,7,0,0,6,0,0,128,7,18.3,0,,0,1,0,0,,0,0,,0,0,0,0,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91773,04APR2021:08:30:51,13385,14371,20106,4216,814639,1301956,784536,12671,61.9,834,641413,10667,123,31511,673,46.8,744654,11927,62.4,113,0,1,485,14035,,34,596,5,"33,119",43392.01063,,,,,
2020,CA,Los Angeles,91775,04APR2021:08:30:51,3789,227,2604,1624,5308,204257,186272,3575,52.1,12,9196,157,48,157,8,19.6,4478,180,24.9,18,0,0,127,9289,,0,11,0,"23,988",946.3064866,,,,,
2020,CA,Los Angeles,91776,04APR2021:08:30:51,5232,5109,1370,2480,247876,72158,234695,4878,48.1,394,201038,3757,55,24170,441,54.8,223690,4104,54.5,94,0,1,165,8786,,28,119,8,"38,475",13278.75244,,,,,
2020,CA,Los Angeles,91778,04APR2021:07:37:11,44,0,0,27,0,0,1755,44,39.9,0,,0,1,0,0,,0,0,,1,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91780,04APR2021:08:30:51,6375,1859,4197,2455,108005,289319,296643,6032,49.2,157,61120,1293,62,8766,185,47.4,92793,1549,59.9,27,0,4,172,1230,,7,46,3,"34,332",5414.773389,,,,,
2020,CA,San Bernardino,91784,04APR2021:08:30:51,9241,1006,6361,3131,17449,550399,533211,8744,61,59,33167,796,128,3323,77,43.2,17611,889,19.8,36,0,3,324,3118,,3,32,0,"25,938",3878.479451,,,,,
2020,CA,San Bernardino,91785,04APR2021:07:37:11,319,930,0,80,30984.5,0,22815,313,72.9,59,42639,717,8,426,22,19.4,29266,807,36.3,0,0,0,9,0,,1,38,0,,#DIV/0!,,,,,
2020,CA,San Bernardino,91786,04APR2021:08:30:51,22411,41613,36808,7156,2266314,2605877,1275597,21229,60.1,2751,1698538,34938,226,197448,4017,49.2,2121328,37090,57.2,258,0,3,704,44372,,103,1436,25,"51,165",81330.98798,,,,,
2020,CA,Los Angeles,91788,04APR2021:07:37:11,52,0,0,30,0,0,2519,46,54.8,0,,0,0,0,0,,0,0,,0,0,0,2,0,,0,0,0,,#DIV/0!,,,,,
2020,CA,Los Angeles,91789,04APR2021:08:30:51,6523,1788,2575,2778,48083,152961,335411,6153,54.5,113,55595,1688,58,5802,143,40.6,69217,2020,34.3,55,0,2,211,2902,,7,36,1,"43,079",4150.514172,,,,,
2020,CA,Los Angeles,91790,04APR2021:08:30:51,12705,25760,10425,4364,1179859.5,1044806,696580,12158,57.3,1776,1069057,21363,86,79745,1749,45.6,1249861,23996,52.1,248,0,0,397,34845,,72,1132,11,"44,907",57362.99463,,,,,
